Chr	Start	End	Target	Score
chr1	213125001	213127001	ENST00000486404	0.756
chr1	213128401	213130401	ENST00000469894	0.847
chr1	213128401	213130401	ENST00000530299	0.993
chr1	213128401	213130401	ENST00000392465	0.891
chr1	213132201	213134201	ENST00000465522	0.865
chr1	213132201	213134201	ENST00000530299	0.717
chr1	213132201	213134201	ENST00000486404	0.738
chr1	213141001	213143001	ENST00000493166	0.88
chr1	213141001	213143001	ENST00000315377	0.908
chr1	213141001	213143001	ENST00000392465	0.976
chr1	213151201	213153201	ENST00000433498	0.835
chr1	213151201	213153201	ENST00000510500	0.907
chr1	213151201	213153201	ENST00000313733	0.817
chr1	213181201	213183201	ENST00000475205	0.9
chr1	213181201	213183201	ENST00000447891	0.867
chr1	213181201	213183201	ENST00000261693	0.951
chr1	213187001	213189001	ENST00000416190	0.925
chr1	213187001	213189001	ENST00000486404	0.763
chr1	213187001	213189001	ENST00000443491	0.712
chr1	213224201	213226201	ENST00000447891	0.897
chr1	213224201	213226201	ENST00000396290	0.836
chr1	213224201	213226201	ENST00000443491	0.775
chr1	213243001	213245001	ENST00000531891	0.888
chr1	213243001	213245001	ENST00000475205	0.804
chr1	213243001	213245001	ENST00000535714	0.86
chr1	213283601	213285601	ENST00000403268	0.657
chr1	213283601	213285601	ENST00000478901	0.601
chr1	213283601	213285601	ENST00000431612	0.62
chr1	214454601	214456601	ENST00000465363	0.663
chr1	214454601	214456601	ENST00000359040	0.682
chr1	214454601	214456601	ENST00000480034	0.702
chr1	214600601	214602601	ENST00000436510	0.617
chr1	214600601	214602601	ENST00000482780	0.586
chr1	214600601	214602601	ENST00000423821	0.584
chr1	214612001	214614001	ENST00000434070	0.465
chr1	214612001	214614001	ENST00000480034	0.464
chr1	214612001	214614001	ENST00000436510	0.559
chr1	214776401	214778401	ENST00000480034	0.496
chr1	214776401	214778401	ENST00000423821	0.746
chr1	214776401	214778401	ENST00000521104	0.394
chr1	215173801	215175801	ENST00000530913	0.732
chr1	215173801	215175801	ENST00000534770	0.588
chr1	215173801	215175801	ENST00000521104	0.712
chr1	215740801	215742801	ENST00000409725	0.754
chr1	215740801	215742801	ENST00000526592	0.603
chr1	215740801	215742801	ENST00000537919	0.564
chr1	215742801	215744801	ENST00000409725	0.769
chr1	215742801	215744801	ENST00000526592	0.745
chr1	215742801	215744801	ENST00000491651	0.476
chr1	217541801	217543801	ENST00000447350	0.611
chr1	217541801	217543801	ENST00000487891	0.588
chr1	217541801	217543801	ENST00000511762	0.579
chr1	217794201	217796201	ENST00000447350	0.502
chr1	217794201	217796201	ENST00000506273	0.861
chr1	217794201	217796201	ENST00000396429	0.779
chr1	218458201	218460201	ENST00000487891	0.683
chr1	218458201	218460201	ENST00000511762	0.569
chr1	218458201	218460201	ENST00000398074	0.588
chr1	219260801	219262801	ENST00000544179	0.709
chr1	219260801	219262801	ENST00000384889	0.468
chr1	219260801	219262801	ENST00000484064	0.746
chr1	219263201	219265201	ENST00000427433	0.805
chr1	219263201	219265201	ENST00000483497	0.618
chr1	219263201	219265201	ENST00000376390	0.653
chr1	219350001	219352001	ENST00000439430	0.952
chr1	219350001	219352001	ENST00000376390	0.945
chr1	219350001	219352001	ENST00000490466	0.883
chr1	219358601	219360601	ENST00000439430	0.643
chr1	219358601	219360601	ENST00000376390	0.987
chr1	219358601	219360601	ENST00000531706	0.757
chr1	219361201	219363201	ENST00000483497	0.66
chr1	219361201	219363201	ENST00000376390	0.846
chr1	219361201	219363201	ENST00000490466	0.98
chr1	219634001	219636001	ENST00000376390	0.689
chr1	219634001	219636001	ENST00000490466	0.603
chr1	219634001	219636001	ENST00000531706	0.586
chr1	219638201	219640201	ENST00000376390	0.418
chr1	219638201	219640201	ENST00000531706	0.621
chr1	219638201	219640201	ENST00000428934	0.809
chr1	219648601	219650601	ENST00000376390	0.697
chr1	219648601	219650601	ENST00000531706	0.902
chr1	219648601	219650601	ENST00000428934	0.705
chr1	220160601	220162601	ENST00000376390	0.785
chr1	220160601	220162601	ENST00000329841	0.759
chr1	220160601	220162601	ENST00000486908	0.777
chr1	220218001	220220001	ENST00000528824	0.845
chr1	220218001	220220001	ENST00000484064	0.704
chr1	220218001	220220001	ENST00000264313	0.769
chr1	220258201	220260201	ENST00000289153	0.983
chr1	220258201	220260201	ENST00000359916	0.994
chr1	220258201	220260201	ENST00000329841	0.989
chr1	220261601	220263601	ENST00000425503	0.971
chr1	220261601	220263601	ENST00000347034	0.855
chr1	220261601	220263601	ENST00000454980	0.697
chr1	220267001	220269001	ENST00000289153	0.925
chr1	220267001	220269001	ENST00000329841	0.946
chr1	220267001	220269001	ENST00000339690	0.969
chr1	220392401	220394401	ENST00000468819	0.745
chr1	220392401	220394401	ENST00000486908	0.743
chr1	220392401	220394401	ENST00000521844	0.941
chr1	220443801	220445801	ENST00000425503	0.663
chr1	220443801	220445801	ENST00000266482	0.688
chr1	220443801	220445801	ENST00000319410	0.622
chr1	221218601	221220601	ENST00000289153	0.588
chr1	221218601	221220601	ENST00000454980	0.501
chr1	221218601	221220601	ENST00000519224	0.746
chr1	221242401	221244401	ENST00000534441	0.887
chr1	221242401	221244401	ENST00000454980	0.637
chr1	221242401	221244401	ENST00000467553	0.869
chr1	221816801	221818801	ENST00000543073	0.667
chr1	221816801	221818801	ENST00000492786	0.725
chr1	221816801	221818801	ENST00000453927	0.614
chr1	221840001	221842001	ENST00000543073	0.401
chr1	221840001	221842001	ENST00000519224	0.389
chr1	221840001	221842001	ENST00000489190	0.522
chr1	221880601	221882601	ENST00000454980	0.625
chr1	221880601	221882601	ENST00000469281	0.707
chr1	221880601	221882601	ENST00000299633	0.752
chr1	221885001	221887001	ENST00000469281	0.955
chr1	221885001	221887001	ENST00000519224	0.753
chr1	221885001	221887001	ENST00000299633	0.943
chr1	221895401	221897401	ENST00000543073	0.92
chr1	221895401	221897401	ENST00000469281	0.753
chr1	221895401	221897401	ENST00000519224	0.601
chr1	221898601	221900601	ENST00000543073	0.733
chr1	221898601	221900601	ENST00000469281	0.857
chr1	221898601	221900601	ENST00000299633	0.865
chr1	221906601	221908601	ENST00000543073	0.737
chr1	221906601	221908601	ENST00000519224	0.757
chr1	221906601	221908601	ENST00000299633	0.703
chr1	221909401	221911401	ENST00000543073	0.813
chr1	221909401	221911401	ENST00000469281	0.969
chr1	221909401	221911401	ENST00000519224	0.787
chr1	221913801	221915801	ENST00000519224	0.688
chr1	221913801	221915801	ENST00000489190	0.716
chr1	221913801	221915801	ENST00000492786	0.747
chr1	221926201	221928201	ENST00000469281	0.7
chr1	221926201	221928201	ENST00000519224	0.573
chr1	221926201	221928201	ENST00000423364	0.736
chr1	221927801	221929801	ENST00000469281	0.63
chr1	221927801	221929801	ENST00000519224	0.955
chr1	221927801	221929801	ENST00000299633	0.866
chr1	221933801	221935801	ENST00000469281	0.837
chr1	221933801	221935801	ENST00000511990	0.539
chr1	221933801	221935801	ENST00000453927	0.599
chr1	221948801	221950801	ENST00000423364	0.468
chr1	221948801	221950801	ENST00000453927	0.333
chr1	221948801	221950801	ENST00000519442	0.436
chr1	221951401	221953401	ENST00000519224	0.675
chr1	221951401	221953401	ENST00000489190	0.648
chr1	221951401	221953401	ENST00000492786	0.399
chr1	221955801	221957801	ENST00000543073	0.889
chr1	221955801	221957801	ENST00000519224	0.614
chr1	221955801	221957801	ENST00000274000	0.591
chr1	221966201	221968201	ENST00000469281	0.865
chr1	221966201	221968201	ENST00000519224	0.676
chr1	221966201	221968201	ENST00000299633	0.553
chr1	221979401	221981401	ENST00000469281	0.563
chr1	221979401	221981401	ENST00000489190	0.649
chr1	221979401	221981401	ENST00000511990	0.756
chr1	221981801	221983801	ENST00000519224	0.932
chr1	221981801	221983801	ENST00000423364	0.767
chr1	221981801	221983801	ENST00000468424	0.671
chr1	221996401	221998401	ENST00000469281	0.708
chr1	221996401	221998401	ENST00000519224	0.829
chr1	221996401	221998401	ENST00000516478	0.655
chr1	222012401	222014401	ENST00000489190	0.676
chr1	222012401	222014401	ENST00000423364	0.582
chr1	222012401	222014401	ENST00000492786	0.624
chr1	222050801	222052801	ENST00000519224	0.676
chr1	222050801	222052801	ENST00000489190	0.849
chr1	222050801	222052801	ENST00000519442	0.84
chr1	222112201	222114201	ENST00000519224	0.835
chr1	222112201	222114201	ENST00000492786	0.679
chr1	222112201	222114201	ENST00000511990	0.731
chr1	222221001	222223001	ENST00000519224	0.68
chr1	222221001	222223001	ENST00000453927	0.497
chr1	222221001	222223001	ENST00000516478	0.513
chr1	222637801	222639801	ENST00000370580	0.901
chr1	222637801	222639801	ENST00000409382	0.779
chr1	222637801	222639801	ENST00000536879	0.799
chr1	222754601	222756601	ENST00000274000	0.97
chr1	222754601	222756601	ENST00000433017	0.912
chr1	222754601	222756601	ENST00000412918	0.924
chr1	222761801	222763801	ENST00000453927	0.799
chr1	222761801	222763801	ENST00000412918	0.927
chr1	222761801	222763801	ENST00000523968	0.751
chr1	222791401	222793401	ENST00000494757	0.848
chr1	222791401	222793401	ENST00000515911	0.718
chr1	222791401	222793401	ENST00000471978	0.72
chr1	222816801	222818801	ENST00000409382	0.861
chr1	222816801	222818801	ENST00000494757	0.707
chr1	222816801	222818801	ENST00000519442	0.984
chr1	222825201	222827201	ENST00000515911	0.738
chr1	222825201	222827201	ENST00000523968	0.86
chr1	222825201	222827201	ENST00000410690	0.799
chr1	222945001	222947001	ENST00000453927	0.675
chr1	222945001	222947001	ENST00000536879	0.646
chr1	222945001	222947001	ENST00000422258	0.79
chr1	222987601	222989601	ENST00000515911	0.806
chr1	222987601	222989601	ENST00000469740	0.683
chr1	222987601	222989601	ENST00000537913	0.889
chr1	223903401	223905401	ENST00000488675	0.716
chr1	223903401	223905401	ENST00000478059	0.842
chr1	223903401	223905401	ENST00000461561	0.834
chr1	223913401	223915401	ENST00000483131	0.735
chr1	223913401	223915401	ENST00000404076	0.927
chr1	223913401	223915401	ENST00000325349	0.711
chr1	224031801	224033801	ENST00000378123	0.81
chr1	224031801	224033801	ENST00000460164	0.916
chr1	224031801	224033801	ENST00000462070	0.844
chr1	224301601	224303601	ENST00000439512	0.711
chr1	224301601	224303601	ENST00000425289	0.89
chr1	224301601	224303601	ENST00000404554	0.934
chr1	224356401	224358401	ENST00000515768	0.88
chr1	224356401	224358401	ENST00000513565	0.954
chr1	224356401	224358401	ENST00000535588	0.925
chr1	224370801	224372801	ENST00000439512	0.707
chr1	224370801	224372801	ENST00000515768	0.688
chr1	224370801	224372801	ENST00000409628	0.841
chr1	224453601	224455601	ENST00000537913	0.714
chr1	224453601	224455601	ENST00000439512	0.685
chr1	224453601	224455601	ENST00000445082	0.699
chr1	224516601	224518601	ENST00000347606	0.692
chr1	224516601	224518601	ENST00000535588	0.902
chr1	224516601	224518601	ENST00000409421	0.702
chr1	224544601	224546601	ENST00000369792	0.782
chr1	224544601	224546601	ENST00000474913	0.866
chr1	224544601	224546601	ENST00000378879	0.849
chr1	224566601	224568601	ENST00000513565	0.808
chr1	224566601	224568601	ENST00000474913	0.767
chr1	224566601	224568601	ENST00000459505	0.783
chr1	224619601	224621601	ENST00000347606	0.628
chr1	224619601	224621601	ENST00000409543	0.65
chr1	224619601	224621601	ENST00000459505	0.692
chr1	224685001	224687001	ENST00000409628	0.681
chr1	224685001	224687001	ENST00000259205	0.849
chr1	224685001	224687001	ENST00000274643	0.625
chr1	224690201	224692201	ENST00000357146	0.694
chr1	224690201	224692201	ENST00000482884	0.716
chr1	224690201	224692201	ENST00000409421	0.792
chr1	224920001	224922001	ENST00000259205	0.715
chr1	224920001	224922001	ENST00000482884	0.727
chr1	224920001	224922001	ENST00000517339	0.562
chr1	224923201	224925201	ENST00000482884	0.979
chr1	224923201	224925201	ENST00000409421	0.572
chr1	224923201	224925201	ENST00000510852	0.852
chr1	224927001	224929001	ENST00000445082	0.587
chr1	224927001	224929001	ENST00000482884	0.776
chr1	224927001	224929001	ENST00000395755	0.893
chr1	224933001	224935001	ENST00000538219	0.51
chr1	224933001	224935001	ENST00000535588	0.455
chr1	224933001	224935001	ENST00000482884	0.82
chr1	224937001	224939001	ENST00000482884	0.817
chr1	224937001	224939001	ENST00000409421	0.632
chr1	224937001	224939001	ENST00000517339	0.778
chr1	224970001	224972001	ENST00000525590	0.894
chr1	224970001	224972001	ENST00000546346	0.661
chr1	224970001	224972001	ENST00000228644	0.661
chr1	225613601	225615601	ENST00000458264	0.681
chr1	225613601	225615601	ENST00000539680	0.798
chr1	225613601	225615601	ENST00000511019	0.671
chr1	225628801	225630801	ENST00000283891	0.561
chr1	225628801	225630801	ENST00000510852	0.824
chr1	225628801	225630801	ENST00000458264	0.873
chr1	225632001	225634001	ENST00000525590	0.578
chr1	225632001	225634001	ENST00000510852	0.507
chr1	225632001	225634001	ENST00000539680	0.824
chr1	225654601	225656601	ENST00000458264	0.573
chr1	225654601	225656601	ENST00000539680	0.723
chr1	225654601	225656601	ENST00000495617	0.46
chr1	225965201	225967201	ENST00000414603	0.692
chr1	225965201	225967201	ENST00000470405	0.759
chr1	225965201	225967201	ENST00000402250	0.684
chr1	226035201	226037201	ENST00000532082	0.599
chr1	226035201	226037201	ENST00000356692	0.856
chr1	226035201	226037201	ENST00000540507	0.6
chr1	226039001	226041001	ENST00000470405	0.53
chr1	226039001	226041001	ENST00000528998	0.835
chr1	226039001	226041001	ENST00000437922	0.605
chr1	226068401	226070401	ENST00000464137	0.776
chr1	226068401	226070401	ENST00000401317	0.792
chr1	226068401	226070401	ENST00000341926	0.858
chr1	226084001	226086001	ENST00000540507	0.862
chr1	226084001	226086001	ENST00000464137	0.71
chr1	226084001	226086001	ENST00000528998	0.722
chr1	226110401	226112401	ENST00000353772	0.819
chr1	226110401	226112401	ENST00000436164	0.827
chr1	226110401	226112401	ENST00000540507	0.837
chr1	226178201	226180201	ENST00000464137	0.709
chr1	226178201	226180201	ENST00000341926	0.819
chr1	226178201	226180201	ENST00000466862	0.786
chr1	226185401	226187401	ENST00000300060	0.643
chr1	226185401	226187401	ENST00000359983	0.662
chr1	226185401	226187401	ENST00000341926	0.756
chr1	226189401	226191401	ENST00000341926	0.988
chr1	226189401	226191401	ENST00000475317	0.98
chr1	226189401	226191401	ENST00000514251	0.715
chr1	226216401	226218401	ENST00000528998	0.701
chr1	226216401	226218401	ENST00000341926	0.606
chr1	226216401	226218401	ENST00000320901	0.614
chr1	226250401	226252401	ENST00000464137	0.795
chr1	226250401	226252401	ENST00000496850	0.93
chr1	226250401	226252401	ENST00000472679	0.74
chr1	226270201	226272201	ENST00000359983	0.567
chr1	226270201	226272201	ENST00000496850	0.994
chr1	226270201	226272201	ENST00000408417	0.825
chr1	226287201	226289201	ENST00000464137	0.79
chr1	226287201	226289201	ENST00000466862	0.857
chr1	226287201	226289201	ENST00000468571	0.746
chr1	226297601	226299601	ENST00000540507	0.63
chr1	226297601	226299601	ENST00000495617	0.667
chr1	226297601	226299601	ENST00000408417	0.758
chr1	226309201	226311201	ENST00000511019	0.867
chr1	226309201	226311201	ENST00000528998	0.816
chr1	226309201	226311201	ENST00000300060	0.897
chr1	226314401	226316401	ENST00000436164	0.745
chr1	226314401	226316401	ENST00000496850	0.759
chr1	226314401	226316401	ENST00000429867	0.837
chr1	226372801	226374801	ENST00000341926	0.707
chr1	226372801	226374801	ENST00000468571	0.726
chr1	226372801	226374801	ENST00000413259	0.657
chr1	226495401	226497401	ENST00000401756	0.692
chr1	226495401	226497401	ENST00000408417	0.956
chr1	226495401	226497401	ENST00000280481	0.775
chr1	226537001	226539001	ENST00000532082	0.622
chr1	226537001	226539001	ENST00000408417	0.705
chr1	226537001	226539001	ENST00000375242	0.755
chr1	226543201	226545201	ENST00000496850	0.777
chr1	226543201	226545201	ENST00000408417	0.894
chr1	226543201	226545201	ENST00000426723	0.809
chr1	226557401	226559401	ENST00000490239	0.573
chr1	226557401	226559401	ENST00000401756	0.568
chr1	226557401	226559401	ENST00000408417	0.585
chr1	226591201	226593201	ENST00000472679	0.807
chr1	226591201	226593201	ENST00000375242	0.995
chr1	226591201	226593201	ENST00000429867	0.799
chr1	226593601	226595601	ENST00000495617	0.683
chr1	226593601	226595601	ENST00000375242	0.683
chr1	226593601	226595601	ENST00000429867	0.871
chr1	226632001	226634001	ENST00000280481	0.606
chr1	226632001	226634001	ENST00000413259	0.783
chr1	226632001	226634001	ENST00000520372	0.703
chr1	226830601	226832601	ENST00000433999	0.665
chr1	226830601	226832601	ENST00000514251	0.714
chr1	226830601	226832601	ENST00000413259	0.672
chr1	226841001	226843001	ENST00000377547	0.668
chr1	226841001	226843001	ENST00000514251	0.841
chr1	226841001	226843001	ENST00000516420	0.681
chr1	226850801	226852801	ENST00000408417	0.811
chr1	226850801	226852801	ENST00000399124	0.778
chr1	226850801	226852801	ENST00000516420	0.657
chr1	226861201	226863201	ENST00000341926	0.704
chr1	226861201	226863201	ENST00000514251	0.849
chr1	226861201	226863201	ENST00000297848	0.937
chr1	226866801	226868801	ENST00000375242	0.852
chr1	226866801	226868801	ENST00000514251	0.937
chr1	226866801	226868801	ENST00000453904	0.958
chr1	226884601	226886601	ENST00000280481	0.837
chr1	226884601	226886601	ENST00000413259	0.859
chr1	226884601	226886601	ENST00000520372	0.835
chr1	226890201	226892201	ENST00000399124	0.792
chr1	226890201	226892201	ENST00000543569	0.814
chr1	226890201	226892201	ENST00000520372	0.822
chr1	226898601	226900601	ENST00000399124	0.937
chr1	226898601	226900601	ENST00000413259	0.818
chr1	226898601	226900601	ENST00000520372	0.73
chr1	226911401	226913401	ENST00000399124	0.96
chr1	226911401	226913401	ENST00000514251	0.777
chr1	226911401	226913401	ENST00000520372	0.834
chr1	226917401	226919401	ENST00000399124	0.857
chr1	226917401	226919401	ENST00000453904	0.838
chr1	226917401	226919401	ENST00000520372	0.829
chr1	226920201	226922201	ENST00000447575	0.942
chr1	226920201	226922201	ENST00000399124	0.993
chr1	226920201	226922201	ENST00000514251	0.843
chr1	226925401	226927401	ENST00000341926	0.662
chr1	226925401	226927401	ENST00000514251	0.681
